index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
506279,1031,2,22/01/2013,535,1,1,0,0,6302.538881047317
565435,722,7,06/04/2014,0,0,0,0,1,34.71206490664002
228360,900,2,26/03/2013,526,1,1,0,1,6330.703634855207
426874,663,3,19/11/2014,729,1,0,0,0,6164.910713141784
281583,761,4,09/07/2015,921,1,0,0,0,7232.235992401109
274141,813,7,11/01/2015,0,0,0,0,0,-41.98295777823773
449209,303,7,31/08/2014,0,0,0,0,0,31.777321345765017
133591,1020,2,10/09/2013,1263,1,1,0,0,10697.641239298224
360009,1106,6,19/07/2014,334,1,0,0,0,3485.3100310823093
191953,814,3,14/05/2014,607,1,0,0,0,5406.796614888901
592999,601,7,15/03/2015,0,0,0,0,0,-11.321822142377755
336444,268,7,09/11/2014,0,0,0,0,0,36.83930128564754
519658,815,2,22/10/2013,1033,1,1,0,0,9339.230042734496
711776,303,5,26/09/2014,571,1,0,0,0,5108.981023806752
399372,231,2,26/11/2013,303,1,0,0,0,3733.691076293474
621168,1008,1,17/06/2013,764,1,1,0,0,7765.1196895041585
345591,481,1,15/04/2013,286,1,0,0,0,3672.167813792899
586115,739,3,25/09/2013,706,1,1,0,0,7299.53317241744
418814,1008,4,19/12/2013,889,1,1,0,1,8351.345550003382
516897,598,1,08/07/2013,808,1,0,0,0,6805.538888874133
29115,488,2,19/11/2013,430,1,1,0,0,5747.39234801803
642869,859,4,27/06/2013,619,1,0,0,0,5395.479401891579
75593,43,7,28/04/2013,0,0,0,0,0,69.38060089917815
286784,332,7,25/01/2015,0,0,0,0,0,27.583109395576628
341869,440,5,28/02/2014,689,1,0,0,0,5801.302085750636
592626,917,4,31/07/2014,911,1,1,0,1,8497.277648267318
92866,607,4,04/04/2013,413,1,0,0,1,4252.240632910385
187976,215,2,18/06/2013,476,1,1,0,0,6064.4877787914365
333418,228,4,10/10/2013,597,1,1,0,0,6638.3888991537815
35409,699,4,27/02/2014,809,1,0,0,0,6565.278089791568
567114,516,5,16/01/2015,850,1,1,0,0,8046.372493995582
589345,567,6,20/07/2013,468,1,0,0,0,4371.960311079789
181094,692,2,30/04/2013,1147,1,1,0,0,10045.014211428112
539157,1105,3,14/01/2015,545,1,1,0,0,6274.957369697967
97026,890,4,20/03/2014,397,1,1,0,0,5335.636524106849
579793,959,6,05/10/2013,405,1,0,0,0,3935.0584140951396
131060,970,2,15/01/2013,451,1,0,0,0,4519.9973792989795
629284,477,3,28/01/2015,440,1,1,0,0,5732.104216522682
14489,925,7,15/12/2013,0,0,0,0,0,-58.18129358586191
434444,378,7,06/04/2014,0,0,0,0,0,20.930221474588166
441527,1072,3,21/08/2013,559,1,0,0,1,5143.334392529073
461947,401,1,03/06/2013,767,1,1,0,0,7871.014014064312
304549,894,5,22/08/2014,1209,1,1,0,0,10158.283619775153
210331,1027,5,05/04/2013,1365,1,0,0,1,9859.628529422036
132666,85,5,16/01/2015,1019,1,1,0,0,9128.629462210767
56925,1049,7,03/05/2015,0,0,0,0,0,-76.11516537287434
78454,523,2,02/06/2015,1670,1,1,0,0,13225.783937219021
296154,889,4,20/11/2014,480,1,0,0,0,4552.269557015221
597226,89,2,13/05/2014,607,1,0,0,0,5588.881385129266
392457,990,3,27/11/2013,471,1,0,0,0,4560.576211866079
573715,270,4,20/06/2013,1155,1,1,0,1,10063.4025041805
12413,435,4,09/05/2013,0,0,0,1,0,-529.4892830325111
166885,1046,4,29/01/2015,734,1,1,0,0,7346.884115084861
350553,195,7,03/03/2013,0,0,0,0,0,47.3971451602597
401528,200,5,15/11/2013,917,1,0,0,0,7212.002655148176
11196,164,5,02/01/2015,599,1,0,0,1,5361.599400034945
667952,850,4,18/04/2013,511,1,0,0,0,4744.996388176754
98361,269,6,20/04/2013,912,1,0,0,0,7094.618635776437
378024,738,6,18/07/2015,686,1,0,0,0,5662.868341174078
517655,512,5,08/05/2015,1664,1,1,0,0,12959.476171537637
395076,908,5,03/07/2015,364,1,1,0,0,5056.647323021749
86734,773,5,22/05/2015,842,1,1,0,0,7960.922752829655
531998,370,6,01/06/2013,678,1,0,0,0,5667.811098934625
708252,1062,4,05/06/2014,651,1,1,0,0,6843.661481435979
173892,1063,6,08/11/2014,491,1,0,0,0,4439.030817552899
652298,416,7,21/12/2014,0,0,0,0,0,15.434357539858524
471729,740,4,26/09/2013,475,1,1,0,0,5828.064093520968
312480,113,7,21/04/2013,0,0,0,0,0,59.25664101941311
135213,83,5,05/09/2014,378,1,1,0,0,5260.456026417575
596941,506,6,13/07/2013,639,1,0,0,0,5412.775006332342
148637,877,5,16/01/2015,897,1,1,0,0,8277.808817058893
7734,482,2,12/08/2014,743,1,0,0,1,6416.342331970611
503700,248,5,06/12/2013,1046,1,1,0,0,9268.001264915587
68488,388,3,14/01/2015,1129,1,1,0,0,9903.120873803731
95750,674,5,26/12/2014,0,0,0,1,1,-577.7509712664673
501705,978,7,16/02/2014,0,0,0,0,0,-65.84657749482687
302763,614,5,29/11/2013,1097,1,0,0,0,8238.43444002489
344656,136,5,28/06/2013,351,1,0,0,0,3805.4243953174932
454168,542,7,16/03/2014,0,0,0,0,0,-2.788770243718659
200152,932,4,28/02/2013,719,1,0,0,0,5988.425878108974
464475,237,7,10/11/2013,0,0,0,0,0,41.322769232400674
630288,641,4,05/03/2015,600,1,1,0,0,6596.762665465928
182252,799,3,12/11/2014,884,1,1,0,0,8365.093182284269
116883,271,6,16/11/2013,247,1,0,0,0,3081.025651168033
449232,723,6,29/06/2013,603,1,0,0,0,5164.129175471949
95715,62,5,15/02/2013,710,1,0,0,0,5982.707376320689
639091,1057,5,26/09/2014,655,1,0,0,0,5506.87514197914
247075,207,2,28/05/2013,1444,1,1,0,0,11907.566621268314
223984,143,1,01/04/2013,0,0,0,1,1,-192.03561823591224
102179,99,5,17/01/2014,420,1,0,0,0,4227.193612117425
70534,599,4,16/07/2015,876,1,1,0,1,8332.042839688907
514367,359,2,18/11/2014,496,1,0,0,0,4879.942030290903
265392,304,5,10/04/2015,915,1,0,0,1,7248.425131766154
162642,89,4,04/06/2015,0,0,1,1,1,868.5060599806432
105187,19,4,11/09/2014,639,1,0,0,0,5637.667784467162
210221,385,7,12/01/2014,0,0,0,0,0,19.917825486611605
442680,263,2,23/04/2013,299,1,1,0,0,4989.342988311034
195408,880,3,10/12/2014,767,1,0,0,0,6362.858079149474
15473,293,2,30/04/2013,1102,1,1,0,0,9831.14383870137
312877,125,2,02/12/2014,1862,1,1,0,0,14442.074175112051
197454,488,4,19/06/2014,370,1,1,0,0,5230.830812991516
409004,830,3,07/05/2014,683,1,1,0,0,7147.566030952584
569244,119,2,10/09/2013,775,1,1,0,0,7882.849983701642
538616,349,3,05/11/2014,862,1,1,0,0,8297.404831091088
251918,168,7,27/10/2013,0,0,0,0,0,51.302101113883396
224774,48,1,29/07/2013,603,1,1,0,1,6995.854487348278
552618,1037,4,12/06/2014,928,1,0,0,0,7234.563967281618
588706,70,6,01/02/2014,646,1,0,0,0,5518.078115989891
109195,856,2,02/07/2013,1155,1,1,0,1,10133.10944015835
681662,540,5,20/02/2015,462,1,1,0,1,5764.838534921006
234662,460,2,04/06/2013,443,1,1,0,0,5829.897493581898
15824,581,2,21/04/2015,571,1,0,0,0,5300.462854741224
496584,811,3,31/07/2013,861,1,1,0,1,8288.085527524901
77651,710,3,11/03/2015,271,1,0,0,0,3394.0634112011267
478016,52,3,12/03/2014,433,1,0,0,0,4466.905632619968
232339,746,1,11/11/2013,437,1,0,0,0,4545.132917587003
11141,978,6,21/12/2013,1187,1,0,0,0,8651.714265247261
297292,676,5,04/07/2014,2129,1,1,0,0,15742.05226824716
450829,733,1,30/06/2014,3717,1,1,0,0,25626.37496134874
122948,105,3,22/01/2014,596,1,1,0,0,6727.372571227247
133746,171,3,03/04/2013,806,1,0,0,1,6764.299889608732
178105,838,5,28/02/2014,866,1,0,0,0,6811.9427889971075
650931,995,6,09/08/2014,625,1,0,0,0,5257.561310359388
81223,204,4,19/02/2015,464,1,1,0,1,5902.733100231374
643865,908,5,24/10/2014,424,1,1,0,1,5482.283789918135
86806,26,2,23/06/2015,468,1,0,0,0,4759.121944093166
45542,321,3,12/11/2014,524,1,1,0,0,6261.609813132015
121018,444,6,10/05/2014,1918,1,0,0,0,13140.562196202602
87161,509,2,24/09/2013,620,1,1,0,0,6891.0133682289115
562605,152,2,24/06/2014,550,1,0,0,0,5235.772358785034
608767,846,5,21/06/2013,1080,1,1,0,0,9386.705190774017
226262,74,5,05/09/2014,875,1,1,0,0,8261.174149259386
439202,108,2,28/07/2015,941,1,1,0,0,8886.258063035475
171729,556,2,18/03/2014,1030,1,1,0,0,9358.583564686865
520963,710,1,19/05/2014,390,1,1,0,0,5551.1126758482
61482,521,3,08/10/2014,391,1,1,0,0,5430.023467753174
324486,470,3,04/03/2015,1603,1,1,0,0,12751.871855180685
506439,394,7,17/05/2015,0,0,0,0,0,18.61617350207041
518523,317,2,14/01/2014,416,1,0,0,0,4403.212950145157
623721,33,2,02/09/2014,848,1,1,0,0,8335.846145221087
245038,278,2,27/05/2014,747,1,0,0,0,6406.452741582709
311378,1055,1,27/04/2015,1174,1,1,0,0,10232.68988596211
482348,386,6,06/09/2014,534,1,0,0,0,4796.450830029619
468216,997,7,27/10/2013,0,0,0,0,0,-68.5945094621917
104257,865,3,16/07/2014,548,1,1,0,1,6391.307093729675
284765,1057,5,02/05/2014,797,1,1,0,1,7711.805332117246
435854,657,7,14/07/2013,0,0,0,0,0,-19.4209900461899
387867,882,7,11/08/2013,0,0,0,0,0,-51.962289659720454
689989,642,5,17/01/2014,405,1,0,0,0,4058.134961036303
659787,469,2,30/12/2014,1991,1,0,0,1,13949.956410696515
456261,389,1,02/09/2013,1247,1,0,0,0,9485.15010571905
124920,104,5,31/01/2014,1324,1,0,0,0,9682.149525757744
546007,435,7,16/11/2014,0,0,0,0,0,12.686425572493704
171350,775,5,07/03/2014,596,1,1,0,1,6539.546744247939
574866,479,3,24/04/2013,1308,1,1,0,0,10970.23245892473
412471,846,5,21/03/2014,1007,1,1,0,0,8946.147037106854
196535,142,5,10/05/2013,704,1,0,0,0,5934.92687725258
52908,833,4,04/07/2013,529,1,1,0,0,6140.5060225303905
279489,72,5,08/11/2013,539,1,1,0,0,6233.68888974681
168132,48,4,12/06/2014,389,1,0,0,0,4124.712772286959
480029,686,7,08/02/2015,0,0,0,0,0,-23.615201996378232
382843,479,3,30/04/2014,1845,1,1,0,0,14211.050657818796
179085,62,4,04/07/2013,824,1,1,0,0,8032.351953477507
403993,127,1,02/03/2015,860,1,1,0,0,8471.901103279244
41149,155,4,19/12/2013,802,1,1,0,0,7886.130599217006
38608,436,3,08/07/2015,591,1,0,0,0,5364.905307024911
560005,1006,6,28/12/2013,1095,1,0,0,0,8092.440706810709
529712,804,1,25/11/2013,402,1,0,0,0,4325.517981654424
443952,322,1,27/05/2013,709,1,1,0,0,7532.407120275254
632099,265,7,18/08/2013,0,0,0,0,0,37.2731852804946
558852,681,2,28/05/2013,580,1,1,0,0,6624.735624487544
3966,563,5,10/07/2015,489,1,0,0,1,4640.038076619077
416172,153,7,27/07/2014,0,0,0,0,0,53.47152108811878
32452,502,3,12/02/2014,1338,1,0,0,0,9863.537130225559
246880,966,2,30/12/2014,726,1,0,0,1,6243.746646386308
378412,296,4,10/10/2013,826,1,1,0,0,8010.579088281275
359948,330,7,02/02/2014,0,0,0,0,0,27.87236539214132
333976,27,4,26/12/2013,0,0,0,1,1,-406.94718489212573
687499,424,3,20/05/2015,812,1,1,0,0,7984.805571173908
100683,603,4,05/09/2013,598,1,0,0,1,5369.302137073725
466495,711,6,04/07/2015,402,1,0,0,0,3952.8210280664043
645181,117,3,19/11/2014,488,1,0,0,0,4789.432188782218
553939,368,1,03/02/2014,1032,1,1,0,0,9475.073186251444
4264,185,6,20/06/2015,428,1,0,0,0,4185.806478386847
113630,83,1,09/06/2014,0,0,0,1,0,-246.89181318015392
161466,601,4,19/03/2015,372,1,1,0,0,5226.55793558745
617660,893,2,23/04/2013,892,1,1,0,0,8477.007967538742
241387,247,7,27/01/2013,0,0,0,0,0,39.87648924957705
849,552,1,07/01/2013,1117,1,1,0,1,10024.97418148688
249637,1032,4,03/10/2013,0,0,0,1,0,-615.8321980070791
681146,1025,5,17/04/2015,920,1,1,0,0,8395.209866934267
510817,1028,5,28/11/2014,809,1,1,0,0,7724.886187637293
619651,370,3,11/02/2015,471,1,0,0,0,4650.24557080114
573518,596,2,08/01/2013,694,1,1,0,0,7325.023929246431
365835,196,6,06/07/2013,480,1,0,0,0,4498.0378168535835
535895,54,5,08/05/2015,802,1,1,0,0,7823.508555557869
219316,918,5,10/07/2015,600,1,0,0,0,5195.051057689784
155166,605,3,25/12/2013,0,0,0,1,1,-413.31269641367317
100835,758,5,17/07/2015,669,1,1,0,0,6919.029699044721
685851,56,2,26/03/2013,514,1,1,0,1,6380.349146994477
503445,271,3,20/05/2015,910,1,1,0,0,8598.367888601275
320867,615,6,31/01/2015,1191,1,0,0,0,8728.354401427438
468156,590,1,14/10/2013,372,1,0,0,0,4175.417077259247
358685,852,2,12/08/2014,540,1,0,0,1,5137.716202819366
475412,587,2,11/03/2014,532,1,0,0,0,5064.228401915648
131967,1048,1,01/12/2014,788,1,1,0,0,7904.175606394946
183344,687,2,09/09/2014,594,1,0,0,0,5423.938280544456
290695,544,3,11/09/2013,2040,1,1,0,0,15378.483262109858
218341,850,4,29/08/2013,653,1,1,0,1,6949.926578314861
487650,823,7,12/04/2015,0,0,0,0,0,-43.42923776106136
117420,516,6,10/05/2014,690,1,0,0,0,5719.115929596442
641065,784,5,21/11/2014,787,1,0,0,0,6342.984288031671
510066,1073,1,02/03/2015,1094,1,1,0,0,9747.283125919424
94641,1011,1,02/02/2015,971,1,1,0,0,9013.939748099765
426156,94,2,28/01/2014,517,1,0,0,0,5045.004357055049
306902,83,6,02/02/2013,280,1,0,0,0,3307.372140475479
151413,531,7,06/01/2013,0,0,0,0,0,-1.1978622626127162
193549,446,3,04/03/2015,749,1,1,0,0,7601.416033553732
598005,1055,2,28/07/2015,925,1,1,0,1,8716.268532288545
638577,70,3,27/11/2013,657,1,0,0,0,5816.152005656978
648110,34,2,21/01/2014,942,1,1,0,0,8902.99557810929
694474,357,7,13/10/2013,0,0,0,0,0,23.96740943851762
93511,375,6,29/03/2014,434,1,0,0,0,4194.537417918718
689985,1027,1,25/05/2015,0,0,0,1,0,-383.42064355870014
259160,624,2,12/05/2015,618,1,0,0,0,5577.890881258325
139609,879,7,12/07/2015,0,0,0,0,0,-51.52840566487339
560008,1032,6,12/07/2014,512,1,0,0,0,4570.250192718974
693770,29,1,11/08/2014,614,1,0,0,1,5780.567713759488
607675,852,2,17/03/2015,631,1,1,0,0,6907.791440028183
553717,113,6,31/01/2015,737,1,0,0,0,6061.048043347475
298763,753,7,13/01/2013,0,0,0,0,0,-33.30527788129632
82044,352,2,15/04/2014,691,1,1,0,0,7342.208031224566
373621,1019,3,01/04/2015,814,1,1,0,1,7974.355873438927
482739,1084,6,04/10/2014,820,1,0,0,0,6421.522842691669
168209,711,3,30/01/2013,414,1,0,0,0,4256.9299609344125
231941,752,7,30/06/2013,0,0,0,0,0,-33.16064988301389
356766,292,5,22/11/2013,726,1,1,0,0,7330.4238086967425
166580,268,7,13/01/2013,0,0,0,0,0,36.83930128564754
422113,943,1,21/07/2014,671,1,0,0,1,5992.375185781854
258404,339,5,26/07/2013,622,1,0,0,1,5475.095493956694
362638,378,6,16/02/2013,719,1,0,0,0,5914.090846186088
207249,107,4,19/12/2013,1145,1,1,0,0,9963.09256105014
409749,842,5,18/01/2013,1011,1,0,0,0,7686.445541137387
63983,226,7,03/03/2013,0,0,0,0,0,42.91367721350662
637271,221,3,11/02/2015,458,1,0,0,0,4593.3395809332505
182971,57,6,11/10/2014,682,1,0,0,0,5737.2198352006835
337767,865,2,09/07/2013,507,1,0,0,0,4873.14573837015
363375,1053,6,06/04/2013,854,1,0,0,0,6631.197779469704
654397,1110,1,20/10/2014,698,1,1,0,1,7415.588657259818
279807,361,5,06/12/2013,786,1,1,0,0,7682.547068870464
65619,368,2,17/03/2015,777,1,1,0,0,7858.907698531174
338503,340,7,18/05/2014,0,0,0,0,0,26.426085409317693
583000,831,3,06/11/2013,1748,1,1,0,0,13574.742411934163
57007,483,6,08/03/2014,219,1,0,0,0,2881.3833059064114
368153,1009,7,01/06/2014,0,0,0,0,0,-70.33004544157995
523433,121,3,15/05/2013,569,1,1,0,0,6562.112356829889
183401,870,7,24/11/2013,0,0,0,0,0,-50.226753680332195
615597,1114,3,11/12/2013,3345,1,0,0,0,21887.356499523314
571417,673,7,26/04/2015,0,0,0,0,0,-21.73503801870754
304806,497,1,11/03/2013,987,1,0,0,0,7900.419049665342
306124,649,2,05/05/2015,428,1,1,0,0,5712.037153892731
605605,746,2,01/10/2013,383,1,0,0,0,4142.011113251664
235216,750,4,26/06/2014,310,1,0,0,0,3546.4155046200585
18895,880,6,09/08/2014,575,1,0,0,0,4972.441370115856
236151,194,2,30/06/2015,419,1,1,0,0,5723.527504302922
364903,415,6,01/06/2013,578,1,0,0,0,5057.798518919913
352940,482,2,17/03/2015,754,1,1,0,0,7703.614113105824
567521,544,5,23/01/2015,1288,1,0,0,0,9401.251651280385
184068,768,5,16/01/2015,1500,1,1,0,0,11932.704319026467
109166,85,5,20/06/2014,1022,1,1,0,0,9146.734591813529
24569,843,6,18/01/2014,1116,1,0,0,0,8242.750977750056
604754,64,1,08/09/2014,652,1,0,0,0,5941.303500613384
467356,912,3,04/09/2013,651,1,0,0,0,5658.164971897712
463924,697,2,02/07/2013,1021,1,1,0,0,9283.875628120772
394903,1097,2,17/02/2015,2324,1,1,0,0,17089.685719606663
544003,145,2,01/04/2014,1579,1,1,0,0,12731.264389286025
361535,474,6,13/12/2014,525,1,0,0,0,4729.408177372491
189545,313,3,04/03/2015,643,1,1,0,0,6980.93697802776
45783,943,3,30/07/2014,582,1,1,0,1,6585.217578694935
233401,843,6,04/07/2015,1022,1,0,0,0,7675.456916863569
389057,1114,4,25/07/2013,3233,1,0,0,1,21197.736064375793
404867,517,2,14/10/2014,616,1,0,0,0,5581.295990672697
294264,319,5,08/05/2015,1000,1,1,0,0,8980.120689795214
151940,146,2,11/11/2014,727,1,1,0,0,7589.262954103854
128726,320,5,23/08/2013,1815,1,0,0,0,12614.116089780502
132250,846,2,26/08/2014,922,1,0,0,0,7380.43659871934
484096,190,3,26/03/2014,622,1,0,0,0,5587.570133830893
439846,315,5,16/08/2013,577,1,1,0,0,6427.87592779916
285400,24,4,18/12/2014,1173,1,1,0,0,10144.077894533337
686790,449,4,26/02/2015,1325,1,0,0,0,9715.517381036909
172749,151,2,01/07/2014,775,1,1,0,0,7878.221887756606
77144,533,5,07/02/2014,992,1,1,0,0,8900.88995255543
518720,259,1,15/07/2013,2244,1,1,0,1,16868.84387242052
666934,360,5,13/12/2013,875,1,0,0,0,6935.3903609843555
195085,164,5,29/05/2015,716,1,0,0,1,6067.699454542592
580997,810,5,07/02/2014,521,1,1,0,0,6018.32264939787
395143,1112,2,21/04/2015,578,1,0,0,0,5265.910690059732
36229,29,3,10/12/2014,558,1,0,0,0,5224.61247669547
453955,32,7,21/07/2013,0,0,0,0,0,70.97150888028409
370216,475,3,07/01/2015,900,1,1,0,0,8508.513344942472
391161,98,5,31/01/2014,429,1,0,0,0,4281.653628923988
371039,174,1,16/06/2014,532,1,1,0,1,6549.143292299376
247253,748,5,11/07/2014,441,1,0,0,1,4323.599823292679
89304,98,6,26/01/2013,374,1,0,0,0,3872.4967813877283
458582,872,5,06/03/2015,844,1,1,0,0,7958.674667401542
463763,702,5,13/03/2015,305,1,0,0,0,3445.9529610473555
97540,659,3,14/05/2014,698,1,0,0,0,5978.402885906392
690310,921,1,20/01/2014,1456,1,1,0,0,11953.952220391406
607122,532,5,01/11/2013,0,0,0,1,1,-557.2137955103724
640982,720,3,18/03/2015,709,1,1,0,0,7320.386233987564
128702,163,4,01/05/2014,0,0,1,1,0,794.2697132665656
486945,403,7,15/02/2015,0,0,0,0,0,17.314521517529215
369757,686,6,12/10/2013,276,1,0,0,0,3196.0212847075363
561788,738,1,14/10/2013,666,1,0,0,0,5928.314834583955
543328,182,4,05/09/2013,340,1,0,0,0,3809.61550367204
38205,83,7,26/05/2013,0,0,0,0,0,63.595480967883816
402726,1004,4,05/09/2013,314,1,0,0,1,3597.3540407012033
24406,3,3,08/05/2013,838,1,0,0,0,6918.184900908427
543355,437,2,03/09/2013,554,1,0,0,0,5218.693552078243
356315,265,6,06/06/2015,300,1,0,0,0,3401.7507088064904
522726,855,3,06/11/2013,657,1,1,0,0,6987.039207771603
308349,531,5,22/08/2014,665,1,1,0,0,6927.7200818511365
349425,544,6,19/01/2013,1370,1,0,0,0,9818.895722270176
360600,605,4,17/07/2014,565,1,1,0,0,6390.742761371891
220482,191,4,28/05/2015,646,1,0,0,1,5718.57094601022
206004,446,1,12/05/2014,636,1,0,0,0,5789.494914054802
226580,13,2,17/09/2013,298,1,0,0,0,3735.0447639144277
382784,1019,5,25/01/2013,727,1,1,0,0,7231.3142971463885
453912,696,6,12/01/2013,704,1,0,0,0,5777.573494718498
557972,545,4,01/01/2015,0,0,0,1,1,-481.86448800238736
73891,94,5,31/07/2015,694,1,1,0,1,7229.4726447683925
41634,742,7,26/01/2014,0,0,0,0,0,-31.714369900190263
513722,997,4,05/03/2015,485,1,1,0,0,5851.245129971602
159250,672,5,22/08/2014,1408,1,1,0,1,11454.89850721811
250352,412,4,24/10/2013,554,1,1,0,0,6352.270489830266
705257,634,3,06/11/2013,751,1,1,0,0,7586.296056278489
167612,665,2,14/04/2015,1483,1,1,0,0,12076.693682890873
701948,387,2,26/11/2013,1123,1,0,0,0,8659.864533315875
307463,252,7,15/03/2015,0,0,0,0,0,39.15334925816529
46046,155,3,30/01/2013,466,1,0,0,0,4651.165374427247
338219,134,4,21/03/2013,485,1,1,0,0,5976.059092489278
126211,1067,6,19/04/2014,689,1,0,0,0,5633.390859341942
643663,752,1,01/12/2014,713,1,1,0,0,7494.35725381752
691069,871,3,15/05/2013,337,1,1,0,0,5053.511335504666
277460,354,4,28/11/2013,653,1,0,0,0,5673.708009855453
388319,1072,5,20/02/2015,640,1,1,0,0,6698.600254757378
675651,942,1,16/09/2013,362,1,0,0,0,4064.1575898546557
346033,655,1,24/11/2014,882,1,1,0,0,8528.3084706064
100331,644,3,22/01/2014,937,1,1,0,0,8707.367811666798
531806,162,5,01/05/2015,0,0,1,1,0,717.1848697791921
477357,159,2,14/04/2015,723,1,1,0,0,7563.242617322504
651435,520,4,10/01/2013,389,1,1,0,0,5340.868537863961
559614,51,1,14/10/2013,441,1,0,0,0,4669.789549196922
86592,148,6,18/10/2014,669,1,0,0,0,5645.603125745028
240663,865,1,16/03/2015,795,1,1,0,0,7972.8878324870575
381516,588,4,16/05/2013,699,1,1,0,0,7201.897226265978
144126,451,1,01/09/2014,548,1,1,0,1,6605.642027989884
218685,996,3,14/05/2014,627,1,0,0,0,5501.1751832199125
344174,1017,4,29/05/2014,0,0,0,1,0,-613.6627780328438
10048,797,6,22/02/2014,394,1,0,0,0,3892.102674606761
679011,107,3,19/11/2014,856,1,0,0,0,7011.774366703623
409964,257,7,07/06/2015,0,0,0,0,0,38.43020926675348
573212,241,1,04/03/2013,839,1,1,0,0,8328.677604255732
208607,12,4,23/10/2014,898,1,1,0,1,8549.710425100893
203986,116,6,14/02/2015,675,1,0,0,0,5686.4414808955835
198288,730,7,19/10/2014,0,0,0,0,0,-29.978833920802003
260314,728,3,04/09/2013,350,1,0,0,1,3931.762394945912
14969,843,4,20/11/2014,831,1,0,0,0,6677.22260845915
571962,198,2,11/11/2014,480,1,1,0,0,6091.086627565916
162969,1076,5,17/05/2013,533,1,1,0,0,6052.272120265802
502837,916,4,19/12/2013,948,1,1,0,0,8657.184999858462
577579,296,5,10/04/2015,727,1,0,0,1,6114.994033979441
184305,703,2,02/04/2013,394,1,0,0,1,4278.149467229109
170375,993,3,15/05/2013,751,1,1,0,0,7534.3746048951225
576439,307,1,10/06/2013,263,1,0,0,0,3558.5270918728675
650838,966,4,24/04/2014,528,1,0,0,1,4894.349149632825
216084,566,2,06/01/2015,677,1,1,0,1,7290.300909620443
334578,823,3,06/03/2013,574,1,1,0,0,6490.7587180402725
419272,698,2,22/01/2013,1832,1,1,0,0,14178.151036068655
227929,981,2,26/11/2013,684,1,0,0,0,5924.571537132247
68282,948,2,12/03/2013,1469,1,0,0,0,10666.853173797812
390693,856,4,01/05/2014,0,0,1,1,1,757.5763852980745
161246,318,1,23/03/2015,555,1,0,0,0,5319.168798560419
427339,95,5,05/07/2013,1014,1,1,0,0,9097.007966223344
516807,621,4,19/12/2013,1048,1,1,0,0,9303.354579443763
447878,81,2,20/05/2014,490,1,1,0,0,6168.358535374154
409675,1070,1,05/05/2014,1090,1,1,0,0,9723.576837110591
255371,347,4,17/04/2014,590,1,1,0,1,6642.466739792923
687543,88,6,12/07/2014,263,1,0,0,0,3204.0532660684257
296713,1016,6,01/03/2014,196,1,0,0,0,2665.490589200753
348752,828,2,18/03/2014,703,1,1,0,0,7345.785622453205
18543,235,2,15/04/2014,637,1,1,0,1,7096.771049015103
668120,836,5,24/07/2015,607,1,0,0,1,5312.68973079656
506053,549,6,12/01/2013,413,1,0,0,0,4042.636238998267
407551,217,6,28/06/2014,596,1,0,0,0,5195.0656401963815
528477,277,5,01/03/2013,582,1,0,0,0,5179.126826972214
458029,153,6,31/05/2014,395,1,0,0,0,3991.27814870152
495649,419,7,09/02/2014,0,0,0,0,0,15.00047354501146
572390,536,2,08/10/2013,1112,1,1,0,0,9856.349667127957
661730,479,2,19/08/2014,1504,1,1,0,1,12293.864272631898
375469,610,1,06/01/2014,786,1,1,0,1,8018.986458081962
83371,601,2,11/02/2014,318,1,0,0,0,3770.704364942802
338951,787,4,24/04/2014,874,1,0,0,1,7008.362508843708
656773,609,3,12/11/2014,545,1,1,0,0,6346.692856846016
278979,1058,7,07/12/2014,0,0,0,0,0,-77.41681735741554
